authorid,name,university,rank_6yr,cnt_6yr,rank_12yr,cnt_12yr,rank_all,cnt_all,is_top1pct
3193,"Roman, Francisco J.",George Mason University,669,2,1047,2,1462,2,0
1908,"Roodhooft, Filip",Vlerick Business School,669,2,752,3,833,4,0
379,"Roulstone, Darren T.",The Ohio State University,669,2,286,6,543,6,0
2279,"Rountree, Brian R.",Rice University,669,2,752,3,1070,3,0
3216,"Ruiz-Barbadillo, Emiliano",Universidad de Cadiz,669,2,1047,2,1462,2,0
2713,"Sabac, Florin",University of Alberta,669,2,393,5,667,5,0
3244,"Saffar, Walid",Hong Kong Polytechnic University,669,2,1047,2,1462,2,0
3480,"Sanchez, Jose M.",Retired or Emeritus,669,2,1047,2,1462,2,0
1923,"Sawers, Kimberly M.",Seattle Pacific University,669,2,752,3,1070,3,0
588,"Sbaraglia, Andrew M.",Florida International University,669,2,1047,2,1462,2,0
2412,"Schafer, Jennifer Kahle",Kennesaw State University,669,2,752,3,1070,3,0
3658,"Schaupp, Ludwig Christian",West Virginia University,669,2,1047,2,1462,2,0
3390,"Schloetzer, Jason D.",Georgetown University,669,2,1047,2,1462,2,0
3517,"Schmidt, Regan N.",University of Saskatchewan,669,2,1047,2,1462,2,0
4392,"Schoute, Martijn",Vrije (VU) University Amsterdam,669,2,1047,2,1462,2,0
2237,"Schrand, Catherine M.",University of Pennsylvania,669,2,547,4,446,7,0
46,"Schwartz, William C.",Oklahoma State University,669,2,752,3,1070,3,0
3431,"Seifert, Deborah",Illinois State University,669,2,1047,2,1462,2,0
3166,"Shalev, Ron",New York University,669,2,1047,2,1462,2,0
427,"Shane, Philip B.",College of William & Mary,669,2,547,4,446,7,0
1122,"Shankar, Premila Gowri",Nanyang Technological University,669,2,752,3,1070,3,0
1061,"Shaw, Kenneth W.",University of Missouri,669,2,547,4,667,5,0
2507,"Shelley, Marjorie K.",University of Nebraska-Lincoln,669,2,752,3,543,6,0
3495,"Shengquan, Hao",Shanghai Jiao Tong University (China),669,2,1047,2,1462,2,0
327,"Shi, Charles",National University of Singapore,669,2,547,4,833,4,0
1029,"Shields, Michael D.",Michigan State University,669,2,159,8,28,21,1
1138,"Shih, Michael S. H.",University of Windsor,669,2,1047,2,667,5,0
3394,"Sisneros, Craig A.",University of Colorado Denver,669,2,1047,2,1462,2,0
590,"Skantz, Terrance R.",University of Texas at Arlington,669,2,547,4,667,5,0
1960,"Smart, Scott B.",Indiana University Bloomington,669,2,1047,2,1462,2,0
3547,"Soltes, Eugene F.",Harvard University,669,2,1047,2,1462,2,0
3580,"Song, Byron",Hong Kong Baptist University,669,2,1047,2,1462,2,0
3076,"Spira, Laura F.",Retired or Emeritus,669,2,1047,2,1462,2,0
2157,"Spires, Eric E.",The Ohio State University,669,2,1047,2,833,4,0
3588,"Stanley, Jonathan D.",Auburn University,669,2,1047,2,1462,2,0
3472,"Stolowy, Herve",HEC Paris,669,2,1047,2,1462,2,0
3694,"Stratopoulos, Theophanis C.",University of Waterloo,669,2,1047,2,1462,2,0
2628,"Strong, Norman",University of Manchester,669,2,1047,2,1070,3,0
3323,"Stuart, Iris C.",Norwegian School of Economics,669,2,1047,2,1462,2,0
827,"Su, Wei",Practice,669,2,1047,2,1462,2,0
407,"Su, Xijia",China Europe International Business school,669,2,1047,2,833,4,0
5564,"Subasi, Musa",University of Missouri,669,2,1047,2,1462,2,0
2360,"Subramanyam, K. R.",University of Southern California,669,2,91,10,70,17,0
3400,"Sun, Yan",Saint Louis University,669,2,1047,2,1462,2,0
2917,"Sunder, Shyam",Yale University,669,2,393,5,301,9,0
4572,"Sunny Yang, Yanhua",University of Connecticut,669,2,1047,2,1462,2,0
4275,"Tam, Kinsun",University at Albany – State University of New York,669,2,1047,2,1462,2,0
921,"Tamayo, Ane",London School of Economics and Political Science,669,2,547,4,833,4,0
2000,"Tan, Hongping",York University,669,2,1047,2,1462,2,0
4571,"Thevenot, Maya",Florida Atlantic University,669,2,1047,2,1462,2,0
116,"Thibodeau, Jay C.",Bentley University,669,2,547,4,833,4,0
2008,"Thomas, Shawn E.",University of Pittsburgh,669,2,1047,2,1070,3,0
4512,"Thompson, Anne M.",University of Illinois at Urbana-Champaign,669,2,1047,2,1462,2,0
2850,"Thornburg, Steven W.",University of Wisconsin-La Crosse,669,2,1047,2,1462,2,0
3403,"Tian, Jie",University of Alberta,669,2,1047,2,1462,2,0
5433,"Tian, Xiaoli (Shaolee)",The Ohio State University,669,2,1047,2,1462,2,0
4449,"Tompkins, James G.",Kennesaw State University,669,2,1047,2,1462,2,0
5628,"Trinkle, Brad S.",Mississippi State University,669,2,1047,2,1462,2,0
3543,"Tripathy, Arindam",University of Washington-Tacoma,669,2,1047,2,1462,2,0
3227,"Tsakumis, George T.",University of Delaware,669,2,1047,2,1462,2,0
3487,"Tsang, Albert",Chinese University of Hong Kong,669,2,1047,2,1462,2,0
2510,"Tse, Senyo Y.",Texas A&M University,669,2,393,5,230,10,0
741,"Tsui, Judy S. L.",Practice,669,2,752,3,446,7,0
2030,"Unerman, Jeffrey","Royal Holloway, University of London",669,2,752,3,1070,3,0
1103,"Upton, David R.",University of North Carolina at Greensboro,669,2,1047,2,1462,2,0
3575,"Urcan, Oktay",University of Illinois at Urbana-Champaign,669,2,1047,2,1462,2,0
3404,"Usrey, Spencer",Mississippi State University,669,2,1047,2,1462,2,0
3124,"Van den Abbeele, Alexandra",Catholic (Katholieke) University of Leuven,669,2,1047,2,1462,2,0
5109,"van der Heijden, Hans","Royal Holloway, University of London",669,2,1047,2,1462,2,0
5119,"Van Grembergen, Wim",University of Antwerp,669,2,1047,2,1462,2,0
2564,"van Lent, Laurence",Tilburg University,669,2,393,5,667,5,0
4404,"van Rinsum, Marcel",Erasmus University Rotterdam,669,2,1047,2,1462,2,0
2556,"Vargus, Mark E.",Drexel University,669,2,547,4,833,4,0
3405,"Veliotis, Stanley",Fordham University,669,2,1047,2,1462,2,0
3214,"Velury, Uma K.",University of Delaware,669,2,1047,2,1462,2,0
2043,"Venugopalan, Raghu",University of Texas at Arlington,669,2,547,4,667,5,0
2148,"Vera-Munoz, Sandra C.",University of Notre Dame,669,2,752,3,667,5,0
2239,"Verrecchia, Robert E.",University of Pennsylvania,669,2,159,8,16,26,1
3406,"Victoravich, Lisa Marie",University of Denver,669,2,1047,2,1462,2,0
2048,"Vollmer, Hendrik",Bielefeld University,669,2,752,3,1070,3,0
4554,"Vrettos, Dimitris",Southern Methodist University,669,2,1047,2,1462,2,0
815,"Wahlen, James M.",Indiana University Bloomington,669,2,393,5,230,10,0
1272,"Walther, Beverly R.",Northwestern University,669,2,211,7,153,12,0
5463,"Wang, Clare",Northwestern University,669,2,1047,2,1462,2,0
3125,"Wang, Karl",University of Mississippi,669,2,1047,2,1462,2,0
3556,"Wang, Shiheng",Hong Kong University of Science and Technology,669,2,1047,2,1462,2,0
390,"Wang, Xin",University of Hong Kong,669,2,752,3,1070,3,0
3689,"Wang, Yanyan",Xiamen University,669,2,1047,2,1462,2,0
5161,"Wangerin, Daniel",Michigan State University,669,2,1047,2,1462,2,0
2894,"Warfield, Terry D.",University of Wisconsin-Madison,669,2,547,4,372,8,0
2059,"Warlop, Luk",Catholic (Katholieke) University of Leuven,669,2,752,3,833,4,0
3301,"Warne, Rick C.",University of Cincinnati,669,2,1047,2,1462,2,0
3151,"Warnock, Francis E. -",,669,2,1047,2,1462,2,0
2261,"Watts, Susan G.",Purdue University,669,2,547,4,372,8,0
3560,"Wei, Kelsey D.",University of Texas at Dallas,669,2,1047,2,1462,2,0
5506,"White, Brian J.",University of Texas at Austin,669,2,1047,2,1462,2,0
2702,"Wiedman, Christine I.",University of Waterloo,669,2,393,5,372,8,0
3158,"Wieland, Matthew M",Indiana University Bloomington,669,2,1047,2,1462,2,0
2108,"Wilkin, Carla L.",Monash University,669,2,1047,2,1462,2,0
291,"Wilks, T. Jeffrey",Brigham Young University,669,2,393,5,543,6,0
4591,"Williams, Christopher D.",University of Michigan,669,2,1047,2,1462,2,0
2936,"Williams, Michael G.",Practice,669,2,752,3,667,5,0
1116,"Williams, Paul F.",North Carolina State University,669,2,547,4,833,4,0
2851,"Wong-on-Wing, Bernard",Washington State University,669,2,547,4,372,8,0
3409,"Wong, Raymond M. K.",City University of Hong Kong,669,2,1047,2,1462,2,0
2829,"Woodliff, David R.",University of Western Australia,669,2,752,3,1070,3,0
2097,"Wouters, Marc",Karlsruhe Institute of Technology,669,2,547,4,833,4,0
5326,"Wu, Qiang",Rensselaer Polytechnic Institute,669,2,1047,2,1462,2,0
5415,"Wu, Yi-Jing",Case Western Reserve University,669,2,1047,2,1462,2,0
2103,"Wynn, Jinyoung P.",Louisiana Tech University,669,2,1047,2,1462,2,0
1076,"Wysocki, Peter D.",University of Miami,669,2,393,5,667,5,0
3425,"Xin, Baohua",University of Toronto,669,2,1047,2,1462,2,0
5238,"Xu, Jin",Purdue University,669,2,1047,2,1462,2,0
2544,"Xue, Yanfeng",George Washington University,669,2,752,3,1070,3,0
5372,"Ye, Minlei",University of Toronto,669,2,1047,2,1462,2,0
3278,"Yehuda, Nir",University of Texas at Dallas,669,2,1047,2,1462,2,0
4399,"Yen, Alex C.",College of the Holy Cross,669,2,1047,2,1462,2,0
4448,"Yezegel, Ari",Bentley University,669,2,1047,2,1462,2,0
743,"Yi, Cheong H.",City University of Hong Kong,669,2,752,3,1070,3,0
3507,"Yoder, Timothy R.",University of Nebraska-Omaha,669,2,1047,2,1462,2,0
1077,"Yu, Jeff Jiewei",Southern Methodist University,669,2,1047,2,1462,2,0
3182,"Yu, Michael D.",University of West Georgia,669,2,1047,2,1462,2,0
5355,"Yu, Wei (Vicky)",University of Tennessee Knoxville,669,2,1047,2,1462,2,0
3263,"Zamora, Valentina L.",Seattle University,669,2,1047,2,1462,2,0
5318,"Zhang, Harold H.",University of Texas at Dallas,669,2,1047,2,1462,2,0
3789,"Zhang, Jenny Li",University of British Columbia - Vancouver,669,2,1047,2,1462,2,0
3291,"Zhang, Jian",San Jose State University,669,2,1047,2,1462,2,0
2795,"Zhang, Li","Rutgers, The State University of New Jersey",669,2,1047,2,1462,2,0
4464,"Zhang, Ting",University of Dayton,669,2,1047,2,1462,2,0
2457,"Zhang, Wei",University at Albany – State University of New York,669,2,752,3,1070,3,0
3449,"Zhang, Yan",Binghamton University,669,2,1047,2,1462,2,0
5314,"Zhao, Yuping",University of Houston,669,2,1047,2,1462,2,0
2686,"Zheng, Liu",City University of Hong Kong,669,2,752,3,1070,3,0
3224,"Zhou, Haiyan",University of Texas-Pan American,669,2,1047,2,1462,2,0
3453,"Zhu, Xindong (Kevin)",City University of Hong Kong,669,2,1047,2,1462,2,0
2292,"Zimmerman, Jerold L.",University of Rochester,669,2,752,3,372,8,0
254,"Ziv, Amir",Columbia University in the City of New York,669,2,393,5,197,11,0
1658,"Bennett, G. Bradley",University of Massachusetts Amherst,1159,1,1611,1,2171,1,0
5684,"Dworkis, Kelsey Kay",University of Melbourne,1159,1,1611,1,2171,1,0
5111,"Kwon, Juhee",Dartmouth College,1159,1,1611,1,2171,1,0
5290,"Ã–hman, Peter",Mid Sweden University,1159,1,1611,1,2171,1,0
5356,"Abernathy, John L.",Kennesaw State University,1159,1,1611,1,2171,1,0
3306,"Acito, Andrew A.",Michigan State University,1159,1,1611,1,2171,1,0
1283,"Adams, Renee B.",University of Queensland,1159,1,1047,2,1462,2,0
1045,"Addy, Noel D.",Mississippi State University,1159,1,1611,1,1070,3,0
3538,"Adler, Paul S.",University of Southern California,1159,1,1611,1,2171,1,0
1285,"Aerts, Walter",University of Antwerp,1159,1,1047,2,1070,3,0
3478,"Afonso, Paulo Sergio",Not Found,1159,1,1611,1,2171,1,0
4440,"Aggarwal, Raj",Monterey Institute of International Studies,1159,1,1611,1,2171,1,0
4577,"Aggarwal, Rajesh K.",Northeastern University,1159,1,1611,1,2171,1,0
3330,"Ahn, Tae Sik",Seoul National University,1159,1,1611,1,2171,1,0
1287,"Ahrens, Thomas",United Arab Emirates University,1159,1,393,5,372,8,0
2999,"Akins, Brian K",Rice University,1159,1,1611,1,2171,1,0
5124,"Akresh, Abraham D.",Not Found,1159,1,1611,1,2171,1,0
4513,"Alali, Fatima A.",California State University Fullerton,1159,1,1611,1,2171,1,0
873,"Alam, Pervaiz",Kent State University,1159,1,752,3,1070,3,0
5626,"Alencar, Paulo S.",University of Waterloo,1159,1,1611,1,2171,1,0
5343,"Alexander, Cindy R.",Practice,1159,1,1611,1,2171,1,0
5106,"Ali, Syaiful",Gadjah Mada University,1159,1,1611,1,2171,1,0
1291,"Allee, Kristian D.",University of Wisconsin-Madison,1159,1,1047,2,1462,2,0
5160,"Allen, Abigail",Harvard University,1159,1,1611,1,2171,1,0
1150,"Allen, Arthur C.",University of Nebraska-Lincoln,1159,1,1611,1,1070,3,0
5239,"Allen, Eric J.",University of Southern California,1159,1,1611,1,2171,1,0
1292,"Allen, Franklin",University of Pennsylvania,1159,1,1611,1,2171,1,0
4377,"Alon, Anna",Rollins College,1159,1,1611,1,2171,1,0
3235,"Altinkilic, Oya",George Washington University,1159,1,1611,1,2171,1,0
3481,"Alvarez-Dardet, Concha",Not Found,1159,1,1611,1,2171,1,0
1207,"Amer, Tarek",Northern Arizona University,1159,1,752,3,446,7,0
5641,"Amin, Keval",State University of New York at Stony Brook,1159,1,1611,1,2171,1,0
4566,"Ammer, John",Practice,1159,1,1611,1,2171,1,0
5577,"An, Heng",University of North Carolina at Greensboro,1159,1,1611,1,2171,1,0
3660,"Ananthanarayanan, Umapathy",New York Institute of Technology,1159,1,1611,1,2171,1,0
2923,"Annisette, Marcia",York University,1159,1,1047,2,1070,3,0
5583,"Aobdia, Daniel",Northwestern University,1159,1,1611,1,2171,1,0
932,"Apostolou, Barbara A.",West Virginia University,1159,1,1611,1,1462,2,0
5476,"Arbore, Alessandro",Esade Ramon Llull University,1159,1,1611,1,2171,1,0
3100,"Archambeault, Deborah S.",University of Dayton,1159,1,1611,1,2171,1,0
3762,"Archel, Pablo",Universidad PÃƒÂºblica de Navarra,1159,1,1611,1,2171,1,0
2791,"Arel, Barbara M.",University of Vermont,1159,1,1611,1,2171,1,0
3255,"Arena, Marika",Politecnico Di Milano,1159,1,1611,1,2171,1,0
3228,"Ariail, Donald L.",Southern Polytechnic State University,1159,1,1611,1,2171,1,0
3303,"Arnaboldi, Michela",Politecnico Di Milano,1159,1,1611,1,2171,1,0
1304,"Arnaiz, Oscar Gutierrez",Not Found,1159,1,1611,1,2171,1,0
5370,"Arping, Stefan",University of Amsterdam,1159,1,1611,1,2171,1,0
4383,"Artz, Martin",Frankfurt School of Finance and Management,1159,1,1611,1,2171,1,0
3794,"Asare, Kwadwo N.",Bryant University,1159,1,1611,1,2171,1,0
3535,"Asdal, Kristin",University of Oslo,1159,1,1611,1,2171,1,0
5158,"Ashton, David",University of Bristol,1159,1,1611,1,2171,1,0
536,"Ashton, Robert H.",Duke University,1159,1,1047,2,1070,3,0
5146,"Azizkhani, Masoud",Australian National University,1159,1,1611,1,2171,1,0
3388,"Azzone, Giovanni",Politecnico Di Milano,1159,1,1611,1,2171,1,0
5677,"Badolato, Patrick G.",University of Texas at Austin,1159,1,1611,1,2171,1,0
1309,"Bae, Kee-Hong",York University,1159,1,1611,1,2171,1,0
2866,"Bai, Ge",Washington and Lee University,1159,1,1611,1,2171,1,0
2940,"Bajaj, Akhilesh",University of Tulsa,1159,1,1611,1,2171,1,0
2841,"Baker, Terry",Wake Forest University,1159,1,1047,2,1462,2,0
994,"Ballou, Brian",Miami University,1159,1,1047,2,833,4,0
1253,"Bame-Aldred, Charles W.",Northeastern University,1159,1,1047,2,1462,2,0
2694,"Bandyopadhyay, Sati P.",University of Waterloo,1159,1,1047,2,667,5,0
3415,"Bargeron, Leonce L.",University of Kentucky,1159,1,1611,1,2171,1,0
1316,"Barker, Richard",University of Oxford,1159,1,1047,2,1462,2,0
5647,"Barnes, Beau Grant",Washington State University,1159,1,1611,1,2171,1,0
3331,"Barra, Roberta Ann",University of Hawaii - Hilo,1159,1,1611,1,2171,1,0
2118,"Bart, Christopher K.",Practice,1159,1,1611,1,2171,1,0
5489,"Bartlett, Geoffrey D.",Drake University,1159,1,1611,1,2171,1,0
5620,"Basoglu, Kamile Asli",University of Delaware,1159,1,1611,1,2171,1,0
4575,"Battalio, Robert H.",University of Notre Dame,1159,1,1611,1,2171,1,0
4523,"Bauer, Tim D.",University of Illinois at Urbana-Champaign,1159,1,1611,1,2171,1,0
5344,"Bauguess, Scott W.",Practice,1159,1,1611,1,2171,1,0
1227,"Bauman, Mark P.",University of Northern Iowa,1159,1,1047,2,1070,3,0
2075,"Baumgarten, Daniel",Practice,1159,1,1611,1,2171,1,0
4526,"Bauwhede, Heidi Vander",Ghent University,1159,1,1611,1,2171,1,0
3541,"Bayou, Mohamed E.",University of Michigan-Dearborn,1159,1,1611,1,2171,1,0
1108,"Beasley, Mark S.",North Carolina State University,1159,1,1611,1,446,7,0
3226,"Beaudoin, Cathy",University of Vermont,1159,1,1611,1,2171,1,0
2719,"Beaulieu, Philip R.",University of Calgary,1159,1,1611,1,543,6,0
5291,"Beck, Allison K.",Florida State University,1159,1,1611,1,2171,1,0
1159,"Beck, Grant",Avila University,1159,1,1047,2,1462,2,0
770,"Beck, Paul J.",University of Illinois at Urbana-Champaign,1159,1,1047,2,667,5,0
2738,"Bedard, Jean",Laval University,1159,1,393,5,301,9,0
2491,"Behn, Bruce K.",University of Tennessee Knoxville,1159,1,1047,2,543,6,0
3611,"Belanger, France",Virginia Tech,1159,1,1611,1,2171,1,0
894,"Bell, Timothy B.",University of North Florida,1159,1,752,3,372,8,0
2262,"Belzile, Rejean",University of Quebec at Montreal,1159,1,1611,1,2171,1,0
4555,"Ben-Nasr, Hamdi",King Saud University,1159,1,1611,1,2171,1,0
4950,"Bentley, Kathleen A.",UNSW Sydney,1159,1,1611,1,2171,1,0
369,"Berger, Philip G.",University of Chicago,1159,1,752,3,667,5,0
3099,"Bergman, Nittai K.",Massachusetts Institute of Technology,1159,1,1611,1,2171,1,0
3141,"Berkman, Henk",University of Auckland,1159,1,1611,1,2171,1,0
3112,"Berland, Nicolas",Dauphine Universite Paris,1159,1,1611,1,2171,1,0
5460,"Berns, Gregory S.",Emory University,1159,1,1611,1,2171,1,0
5142,"Bertrand, Robert M. M.",Not Found,1159,1,1611,1,2171,1,0
3429,"Bezemer, Dirk J.",University of Groningen,1159,1,1611,1,2171,1,0
1329,"Bharath, Sreedhar",Arizona State University,1159,1,1611,1,2171,1,0
3791,"Bhat, Gauri",Southern Methodist University,1159,1,1611,1,2171,1,0
4369,"Bhatia, Sudeep",University of Pennsylvania,1159,1,1611,1,2171,1,0
2802,"Bhattacharjee, Sudip",Virginia Tech,1159,1,547,4,667,5,0
3620,"Bhattacharya, Somnath",University of St. Thomas,1159,1,1611,1,2171,1,0
722,"Biddle, Gary C.",University of Hong Kong,1159,1,1047,2,543,6,0
4504,"Bigus, Jochen",Free University of Berlin,1159,1,1611,1,2171,1,0
5090,"Bilinski, Pawel",University of Manchester,1159,1,1611,1,2171,1,0
5393,"Billings, B. Anthony",Wayne State University,1159,1,1611,1,2171,1,0
5350,"Bischof, Jannis",University of Chicago,1159,1,1611,1,2171,1,0
5410,"Black, Dirk E.",Dartmouth College,1159,1,1611,1,2171,1,0
1980,"Blanthorne, Cindy",University of Rhode Island,1159,1,1611,1,2171,1,0
4367,"Blaylock, Bradley",Oklahoma State University,1159,1,1611,1,2171,1,0
5262,"Boedker, Christina",UNSW Sydney,1159,1,1611,1,2171,1,0
348,"Boland, Richard J.",Case Western Reserve University,1159,1,1611,1,1462,2,0
2944,"Bollen, Laury H.",Maastricht University,1159,1,1611,1,2171,1,0
2439,"Bonenkamp, Ute",Not Found,1159,1,1611,1,2171,1,0
4519,"Boss, Scott R.",Bentley University,1159,1,1611,1,2171,1,0
2771,"Botosan, Christine A.",University of Utah,1159,1,393,5,446,7,0
4556,"Boubakri, Narjess",American University of Sharjah,1159,1,1611,1,2171,1,0
3494,"Boulton, Thomas J",Miami University,1159,1,1611,1,2171,1,0
5269,"Braithwaite, John",Australian National University,1159,1,1611,1,2171,1,0
3132,"Braun, Marcel",Practice,1159,1,1611,1,2171,1,0
3268,"Brierley, John A.",University of Sheffield,1159,1,1611,1,2171,1,0
3679,"Brivot, Marion",Laval University,1159,1,1611,1,2171,1,0
1017,"Bronson, Scott",University of Kansas,1159,1,1047,2,1462,2,0
5517,"Brooks, Andrew M.",Emory University,1159,1,1611,1,2171,1,0
5280,"Brown, Darryl L.",Illinois Wesleyan University,1159,1,1611,1,2171,1,0
562,"Brown, Stephen",University of Maryland,1159,1,752,3,833,4,0
3574,"Brown, Stephen V.",Arizona State University,1159,1,1611,1,2171,1,0
2671,"Bryan, Daniel M.",University of Washington-Tacoma,1159,1,1047,2,1462,2,0
2515,"Buchheit, Steve",Texas Tech University,1159,1,286,6,543,6,0
4501,"Budescu, David V.",Fordham University,1159,1,1611,1,2171,1,0
3225,"Bui, Binh",Victoria University of Wellington,1159,1,1611,1,2171,1,0
2561,"Buijink, Willem F. J.",Tilburg University,1159,1,1611,1,1462,2,0
2950,"Buijl, Saskia D.",Retired or Emeritus,1159,1,1611,1,2171,1,0
3308,"Burkhardt, Katrin",Not Found,1159,1,1611,1,2171,1,0
4359,"Burnett, Brian M.","California State Polytechnic University, San Luis Obis",1159,1,1611,1,2171,1,0
2641,"Burnett, Royce D.",Southern Illinois University,1159,1,1611,1,2171,1,0
3770,"Burns, John",University of Exeter,1159,1,1611,1,2171,1,0
