authorid,name,university,rank_6yr,cnt_6yr,rank_12yr,cnt_12yr,rank_all,cnt_all,is_top1pct
1052,"Arunachalam, Vairam",University of Missouri,1366,1,915,3,454,8,0
3535,"Asdal, Kristin",University of Oslo,1366,1,1864,1,2610,1,0
5158,"Ashton, David",Retired or Emeritus,1366,1,1864,1,2610,1,0
536,"Ashton, Robert H.",Duke University,1366,1,1864,1,1019,4,0
5185,"Atkins, Jill F.",University of Sheffield,1366,1,1864,1,2610,1,0
6660,"Audousset-Coulier, Sophie",Concordia University - Montreal,1366,1,1864,1,2610,1,0
6886,"Audsabumrungrat, Juthathip",Chulalongkorn University,1366,1,1864,1,2610,1,0
5146,"Azizkhani, Masoud",Australian National University,1366,1,1864,1,2610,1,0
3388,"Azzone, Giovanni",Politecnico Di Milano,1366,1,1864,1,2610,1,0
6922,"Bach, Christian",Practice,1366,1,1864,1,2610,1,0
5677,"Badolato, Patrick G.",University of Texas at Austin,1366,1,1864,1,2610,1,0
6733,"Bae, Gil S.",Korea University,1366,1,1864,1,2610,1,0
5794,"Bahnson, Paul R.",Boise State University,1366,1,1864,1,1770,2,0
2227,"Baiman, Stanley",University of Pennsylvania,1366,1,915,3,108,16,0
4208,"Baker, Charles Richard",Adelphi University,1366,1,1864,1,2610,1,0
5791,"Balachandran, Kashi R.",New York University,1366,1,1864,1,2610,1,0
1253,"Bame-Aldred, Charles W.",Northeastern University,1366,1,1233,2,1770,2,0
2694,"Bandyopadhyay, Sati P.",University of Waterloo,1366,1,1233,2,804,5,0
6839,"Banerjee, Sanjay",University of Alberta,1366,1,1864,1,2610,1,0
3415,"Bargeron, Leonce L.",University of Kentucky,1366,1,1864,1,2610,1,0
1316,"Barker, Richard",University of Oxford,1366,1,1233,2,1770,2,0
5647,"Barnes, Beau Grant",Washington State University,1366,1,1864,1,2610,1,0
874,"Barniv, Ran",Kent State University,1366,1,646,4,804,5,0
3331,"Barra, Roberta Ann",Retired or Emeritus,1366,1,1864,1,2610,1,0
2118,"Bart, Christopher K.",Practice,1366,1,1864,1,2610,1,0
5783,"Bartley, Jon",Retired or Emeritus,1366,1,1864,1,1770,2,0
6847,"Batta, George Eli",Claremont McKenna College,1366,1,1864,1,2610,1,0
4575,"Battalio, Robert H.",University of Notre Dame,1366,1,1864,1,2610,1,0
6800,"Bauer, Andrew M.",University of Illinois at Urbana-Champaign,1366,1,1864,1,2610,1,0
5344,"Bauguess, Scott W.",Practice,1366,1,1864,1,2610,1,0
2075,"Baumgarten, Daniel",Practice,1366,1,1864,1,2610,1,0
5740,"Baumker, Michael",Practice,1366,1,1864,1,2610,1,0
3541,"Bayou, Mohamed E.",Retired or Emeritus,1366,1,1864,1,2610,1,0
5291,"Beck, Allison K.",Florida State University,1366,1,1864,1,2610,1,0
1159,"Beck, Grant",Avila University,1366,1,1864,1,1770,2,0
5588,"Beck, Matthew J.",Michigan State University,1366,1,1864,1,2610,1,0
6957,"Becker, Sebastian D.",HEC Paris,1366,1,1864,1,2610,1,0
6797,"Bedford, David S.",University of Technology Sydney,1366,1,1864,1,2610,1,0
6574,"Bednárová, Michaela",Practice,1366,1,1864,1,2610,1,0
294,"Begley, Joy",University of British Columbia - Vancouver,1366,1,915,3,561,7,0
894,"Bell, Timothy B.",University of North Florida,1366,1,1233,2,304,10,0
4555,"Ben-Nasr, Hamdi",King Saud University,1366,1,1864,1,2610,1,0
6541,"Bennouri, Moez",Not Found,1366,1,1864,1,2610,1,0
4950,"Bentley-Goode, Kathleen A.",UNSW Sydney,1366,1,1864,1,2610,1,0
369,"Berger, Philip G.",University of Chicago,1366,1,1233,2,804,5,0
6643,"Bergner, Jason M.","University of Nevada, Reno",1366,1,1864,1,2610,1,0
6906,"Bernard, Darren",London Business School,1366,1,1864,1,2610,1,0
6762,"Bernardo, Antonio E.","University of California, Los Angeles",1366,1,1864,1,2610,1,0
6840,"Bernhardt, Dan",University of Illinois at Urbana-Champaign,1366,1,1864,1,2610,1,0
3137,"Bernile, Gennaro",Singapore Management University,1366,1,1233,2,1770,2,0
5460,"Berns, Gregory S.",Emory University,1366,1,1864,1,2610,1,0
5142,"Bertrand, Robert M. M.",Practice,1366,1,1864,1,2610,1,0
6271,"Beuselinck, Christof",IESEG School of Management,1366,1,1864,1,2610,1,0
3429,"Bezemer, Dirk J.",University of Groningen,1366,1,1864,1,2610,1,0
4369,"Bhatia, Sudeep",University of Pennsylvania,1366,1,1864,1,2610,1,0
3620,"Bhattacharya, Somnath",St. Thomas University,1366,1,1864,1,2610,1,0
455,"Bhojraj, Sanjeev",Cornell University,1366,1,455,5,561,7,0
5741,"Biggs, Philip",Practice,1366,1,1864,1,2610,1,0
4504,"Bigus, Jochen",Free University of Berlin,1366,1,1864,1,2610,1,0
5393,"Billings, B. Anthony",Wayne State University,1366,1,1864,1,1770,2,0
600,"Billings, Bruce K.",Florida State University,1366,1,1233,2,804,5,0
5350,"Bischof, Jannis",University of Mannheim,1366,1,1864,1,2610,1,0
6926,"Bissessur, Sanjay W.",University of Amsterdam,1366,1,1864,1,2610,1,0
802,"Blacconiere, Walter G.",Deceased,1366,1,915,3,561,7,0
5410,"Black, Dirk E.",Dartmouth College,1366,1,1864,1,2610,1,0
1980,"Blanthorne, Cynthia",University of Rhode Island,1366,1,1233,2,1770,2,0
48,"Boatsman, James R.",Retired or Emeritus,1366,1,1864,1,657,6,0
5262,"Boedker, Christina",UNSW Sydney,1366,1,1864,1,2610,1,0
6908,"Boichuk, Jeffrey P.",University of Virginia,1366,1,1864,1,2610,1,0
6459,"Boland, Colleen M.",University of Wisconsin-Milwaukee,1366,1,1864,1,2610,1,0
4632,"Boll, Karen",Copenhagen Business School,1366,1,1864,1,2610,1,0
3616,"Bonacchi, Massimiliano",Free University of Bozen-Bolzano,1366,1,1864,1,2610,1,0
6344,"Bonaimé, Alice Adams",University of Arizona,1366,1,1864,1,2610,1,0
2439,"Bonenkamp, Ute",Not Found,1366,1,1864,1,2610,1,0
6573,"Bonsón, Enrique",Universidad of Huelva,1366,1,1864,1,2610,1,0
5813,"Boo, El'fred",Nanyang Technological University,1366,1,1233,2,1770,2,0
661,"Borthick, A. Faye",Georgia State University,1366,1,455,5,304,10,0
6792,"Bostwick, Eric D.",University of West Florida,1366,1,1864,1,2610,1,0
2771,"Botosan, Christine A.",Practice,1366,1,646,4,454,8,0
4556,"Boubakri, Narjess",American University of Sharjah,1366,1,1864,1,2610,1,0
3494,"Boulton, Thomas J",Miami University,1366,1,1864,1,2610,1,0
6438,"Bourne, Kristina",Not Found,1366,1,1864,1,2610,1,0
976,"Bradbury, Michael E.",Massey University Albany,1366,1,1864,1,1770,2,0
1626,"Bradford, Marianne",North Carolina State University,1366,1,646,4,1019,4,0
5269,"Braithwaite, John",Australian National University,1366,1,1864,1,2610,1,0
6550,"Branson, Joël",Vrije Universiteit Brussels,1366,1,1864,1,2610,1,0
4235,"Brasel, Kelsey",Ball State University,1366,1,1864,1,2610,1,0
6549,"Breesch, Diane",Vrije (VU) University Amsterdam,1366,1,1864,1,2610,1,0
6286,"Brisley, Neil",University of Waterloo,1366,1,1864,1,2610,1,0
3679,"Brivot, Marion",Laval University,1366,1,1864,1,2610,1,0
5517,"Brooks, Andrew M.",Emory University,1366,1,1864,1,2610,1,0
6774,"Brown, Anna Bergman",University of Connecticut,1366,1,1864,1,2610,1,0
5280,"Brown, Darryl L.",Illinois Wesleyan University,1366,1,1864,1,2610,1,0
6644,"Brown, J. Owen",Baylor University,1366,1,1864,1,2610,1,0
6416,"Brown, Kareen E.",Brock University,1366,1,1864,1,2610,1,0
5557,"Brown, Veena L.",University of Wisconsin-Milwaukee,1366,1,1864,1,2610,1,0
2671,"Bryan, Daniel M.",University of Washington-Tacoma,1366,1,1233,2,1770,2,0
4501,"Budescu, David V.",Fordham University,1366,1,1864,1,2610,1,0
2561,"Buijink, Willem F. J.",Open Universiteit,1366,1,1864,1,1770,2,0
2655,"Burgstahler, David C.",University of Washington,1366,1,1233,2,367,9,0
4359,"Burnett, Brian M.",Biola University,1366,1,1864,1,2610,1,0
1366,"Burney, Laurie",Baylor University,1366,1,646,4,1019,4,0
3770,"Burns, John",University of Exeter,1366,1,1864,1,2610,1,0
5305,"Burns, Mary B.",Montana State University,1366,1,1864,1,2610,1,0
6919,"Burt, Ian",Niagara University,1366,1,1864,1,2610,1,0
6420,"Busco, Cristiano",University of Roehampton,1366,1,1864,1,2610,1,0
5512,"Buslepp, William L.",Louisiana State University,1366,1,1864,1,2610,1,0
492,"Byard, Donal",Baruch College-The City University of New York,1366,1,1233,2,1019,4,0
5694,"Byun, Sanghyuk",Sogang University,1366,1,1864,1,2610,1,0
5342,"Cai, Charlie X.",University of Leeds,1366,1,1864,1,2610,1,0
6763,"Cai, Hongbin",Peking University,1366,1,1864,1,2610,1,0
3568,"Cain, Matthew",Practice,1366,1,1864,1,2610,1,0
627,"Cairney, Timothy",Georgia Southern University,1366,1,1233,2,1770,2,0
74,"Callahan, Carolyn M.",University of Louisville,1366,1,1233,2,804,5,0
6201,"Cameran, Mara",Bocconi University,1366,1,1864,1,2610,1,0
5118,"Campbell, John",Australian National University,1366,1,1864,1,2610,1,0
6192,"Cannizzaro, Anthony P.",Catholic University of America,1366,1,1864,1,2610,1,0
5604,"Cannon, James N.",Iowa State University,1366,1,1864,1,2610,1,0
6890,"Cannon, Nathan H.",Texas State University,1366,1,1864,1,2610,1,0
5503,"Cantrell, Brett W.",University of Mississippi,1366,1,1864,1,2610,1,0
5634,"Capkun, Vedran",HEC Paris,1366,1,1864,1,2610,1,0
6668,"Capps, Gregory",Practice,1366,1,1864,1,2610,1,0
1373,"Caramanis, Constantinos V",Athens University of Economics and Business,1366,1,915,3,1019,4,0
1080,"Carey, Peter",Deakin University,1366,1,1233,2,1331,3,0
519,"Carnegie, Garry D.",RMIT University-Royal Melbourne Institute of Technology,1366,1,1864,1,1770,2,0
2340,"Carpenter, Brian W.",University of Scranton,1366,1,1864,1,1019,4,0
5138,"Carreira, Pedro M. R.",Polytechnic Institute of Leiria,1366,1,1864,1,2610,1,0
5287,"Carrington, Thomas",Uppsala University,1366,1,1864,1,2610,1,0
5454,"Carrizosa, Richard",University of Texas at El Paso,1366,1,1864,1,2610,1,0
5729,"Carter, Kelly E.",Morgan State University,1366,1,1864,1,2610,1,0
3585,"Carver, Brian",Clemson University,1366,1,1864,1,2610,1,0
6259,"Cascino, Stefano",London School of Economics and Political Science,1366,1,1864,1,2610,1,0
3653,"Catanach, Anthony",Not Found,1366,1,1864,1,1770,2,0
131,"Cavalluzzo, Ken S.",Practice,1366,1,1233,2,1331,3,0
3240,"Cecchini, Mark",University of South Carolina,1366,1,1233,2,1770,2,0
6229,"Cedergren, Matthew C.",University of Pennsylvania,1366,1,1864,1,2610,1,0
3528,"Cefaratti, Meghann Abell",Northern Illinois University,1366,1,1864,1,2610,1,0
3926,"Cereola, Sandra J.",James Madison University,1366,1,1864,1,2610,1,0
5367,"Chae, Joon",Seoul National University,1366,1,1864,1,2610,1,0
4585,"Chakrabarty, Bidisha",Saint Louis University,1366,1,1864,1,2610,1,0
5518,"Chakravarthy, Jivas",Chapman University,1366,1,1864,1,2610,1,0
295,"Chamberlain, Sandra L.",University of British Columbia - Vancouver,1366,1,915,3,804,5,0
875,"Chambers, Dennis",Kennesaw State University,1366,1,1233,2,1019,4,0
5731,"Chan, Ann Ling-Ching",National Chengchi University,1366,1,1864,1,2610,1,0
3759,"Chan, Francis",Not Found,1366,1,1864,1,2610,1,0
3806,"Chan, Hung C. (Leon)",San Diego State University,1366,1,1864,1,2610,1,0
2454,"Chandra, Uday",University at Albany – State University of New York,1366,1,915,3,1019,4,0
6790,"Chang, Hye Sun",Singapore Management University,1366,1,1864,1,2610,1,0
1995,"Chang, Linda",UNSW Sydney,1366,1,1233,2,1770,2,0
6909,"Chapman, Craig J.",Northwestern University,1366,1,1864,1,2610,1,0
3417,"Charles, Shannon L.",University of Utah,1366,1,1864,1,2610,1,0
5784,"Chen, Al Y. S",North Carolina State University,1366,1,1864,1,1770,2,0
404,"Chen, Charles Jieping.",China Europe International Business school,1366,1,1233,2,657,6,0
5319,"Chen, Chongyang (Ben)",Pacific Lutheran University,1366,1,1864,1,2610,1,0
5206,"Chen, Clement C.",University of Michigan-Flint,1366,1,1864,1,2610,1,0
6267,"Chen, Gary",University of Illinois at Chicago,1366,1,1864,1,2610,1,0
5482,"Chen, Hsin-Chi",I-Shou University,1366,1,1864,1,2610,1,0
5497,"Chen, Hsinchun",University of Arizona,1366,1,1864,1,2610,1,0
6687,"Chen, Janice",University of the Pacific,1366,1,1864,1,2610,1,0
6938,"Chen, Jason C.",Idaho State University,1366,1,1864,1,2610,1,0
6855,"Chen, Kun-Chih",National Taiwan University,1366,1,1864,1,2610,1,0
663,"Chen, Lei (Tony)",Peking University,1366,1,1233,2,1770,2,0
4364,"Chen, Linda H.",Washington State University,1366,1,1864,1,2610,1,0
6724,"Chen, Po-Chang",Miami University,1366,1,1864,1,2610,1,0
6302,"Chen, Tsung-Kang",Fu Jen Catholic University,1366,1,1864,1,2610,1,0
6609,"Chen, Yangyang",Hong Kong Polytechnic University,1366,1,1864,1,2610,1,0
3810,"Chen, Ying-Ju",Hong Kong University of Science and Technology,1366,1,1864,1,2610,1,0
6278,"Chen, Yu",Not Found,1366,1,1864,1,2610,1,0
5309,"Cheng, Lin",University of Arizona,1366,1,1864,1,2610,1,0
5178,"Cheng, Xiaoyan",University of Nebraska-Omaha,1366,1,1864,1,2610,1,0
3557,"Cheong, Foong Soon",New York University,1366,1,1864,1,2610,1,0
4593,"Chhaochharia, Vidhi",University of Miami,1366,1,1864,1,2610,1,0
3299,"Chi, Hsin-yi",Not Found,1366,1,1233,2,1770,2,0
5509,"Chi, Sabrina S.",Texas Tech University,1366,1,1864,1,2610,1,0
6342,"Chichernea, Doina C.",University of Toledo,1366,1,1864,1,2610,1,0
5487,"Chien, Chin-Chen",National Cheng-Kung University (Taiwan),1366,1,1864,1,2610,1,0
5093,"Chiu, Peng-Chia",Chinese University of Hong Kong,1366,1,1864,1,2610,1,0
6889,"Chiu, Shean-Bii",National Taiwan University,1366,1,1864,1,2610,1,0
6215,"Choi, Bobae",University of Newcastle Australia,1366,1,1864,1,2610,1,0
6345,"Choi, Jongmoo Jay",Temple University,1366,1,1864,1,2610,1,0
6741,"Choi, Seung UK",Korea University,1366,1,1864,1,2610,1,0
1397,"Chordia, Tarun",Emory University,1366,1,1233,2,1770,2,0
5642,"Chou, Yan-Yu",Not Found,1366,1,1864,1,2610,1,0
6956,"Chow, Travis",Singapore Management University,1366,1,1864,1,2610,1,0
5428,"Choy, Hiu Lam (Helen)",Drexel University,1366,1,1864,1,2610,1,0
6672,"Christensen, Dane M.",University of Oregon,1366,1,1864,1,2610,1,0
5419,"Christodoulou, Demetris",University of Massachusetts Lowell,1366,1,1864,1,2610,1,0
6599,"Chue, Timothy K.",Hong Kong Polytechnic University,1366,1,1864,1,2610,1,0
6547,"Chui, Andy C. W.",Hong Kong Polytechnic University,1366,1,1864,1,2610,1,0
3690,"Chung, Dennis Y",Simon Fraser University,1366,1,1864,1,2610,1,0
6255,"Chychyla, Roman",University of Miami,1366,1,1864,1,2610,1,0
5502,"Ciconte, William",University of Illinois at Urbana-Champaign,1366,1,1864,1,2610,1,0
5793,"Clarke, Jonathan E.",Georgia Institute of Technology,1366,1,1864,1,2610,1,0
2647,"Clarkson, Peter M.",University of Queensland,1366,1,915,3,304,10,0
94,"Clinch, Greg",University of Melbourne,1366,1,1864,1,304,10,0
1405,"Clubb, Colin D. B.",King`s College London,1366,1,1864,1,1770,2,0
5550,"Clune, Richard",Kennesaw State University,1366,1,1864,1,2610,1,0
5706,"Coates, John C.",Harvard University,1366,1,1864,1,2610,1,0
5792,"Comiskey, Eugene E.",Retired or Emeritus,1366,1,1233,2,1770,2,0
6898,"Commerford, Benjamin P.",University of Kentucky,1366,1,1864,1,2610,1,0
3243,"Constable, Philip",University of Central Lancashire,1366,1,1864,1,2610,1,0
5531,"Contrafatto, Massimo",University of Bergamo,1366,1,1864,1,2610,1,0
3522,"Cook, Jack S.",Not Found,1366,1,1864,1,2610,1,0
1413,"Cook, Kirsten A.",Texas Tech University,1366,1,1233,2,1770,2,0
3111,"Cormier, Denis",University of Quebec at Montreal,1366,1,1233,2,1770,2,0
2886,"Coronado, Freddy",University of Chile,1366,1,1864,1,2610,1,0
5490,"Corrado, Charles",Practice,1366,1,1864,1,2610,1,0
4557,"Cosset, Jean-Claude",Deceased,1366,1,1864,1,2610,1,0
1422,"Courteau, Lucie",Free University of Bozen-Bolzano,1366,1,1233,2,1331,3,0
3418,"Coyne, Michael P.",Fairfield University,1366,1,1864,1,2610,1,0
3859,"Craig, Russell",Victoria University,1366,1,1864,1,2610,1,0
2960,"Cravens, Karen S.",University of Tulsa,1366,1,1233,2,1770,2,0
4457,"Crawford, Steven S",University of Houston,1366,1,1864,1,2610,1,0
6289,"Crawley, Michael J.",University of Arkansas,1366,1,1864,1,2610,1,0
4478,"Cripe, Bradrick M.",Northern Illinois University,1366,1,1864,1,2610,1,0
3764,"Cruz, Ines",Universidade Nova de Lisboa,1366,1,1864,1,2610,1,0
4397,"Cuevas-Rodrí­guez, Gloria","Universidad Pablo De Olavide, Sevilla",1366,1,1864,1,2610,1,0
3439,"Cuijpers, Rick",Not Found,1366,1,1864,1,2610,1,0
6825,"Cuny, Christine",New York University,1366,1,1864,1,2610,1,0
1429,"Curtis, Emer",University of Galway,1366,1,1233,2,1770,2,0
5263,"Cushen, Jean",Dublin City University,1366,1,1864,1,2610,1,0
5589,"Czerney, Keith",University of Nebraska-Lincoln,1366,1,1864,1,2610,1,0
4382,"D'Adderio, Luciana",University of Strathclyde in Glasgow,1366,1,1864,1,2610,1,0
5773,"d'Eri, Alessandro",Practice,1366,1,1864,1,2610,1,0
6124,"da Rocha Lopes, Samuel",Practice,1366,1,1864,1,2610,1,0
5137,"da Silva, Carlos Gomes",Polytechnic Institute of Leiria,1366,1,1864,1,2610,1,0
1431,"Dacin, M. Tina",Queen's University,1366,1,1864,1,1770,2,0
6251,"Dai, Lili",Australian National University,1366,1,1864,1,2610,1,0
4345,"Daigle, Ronald J.",Sam Houston State University,1366,1,1233,2,1770,2,0
3795,"Daily, Cynthia M.",University of Arkansas,1366,1,1864,1,2610,1,0
5172,"Dambra, Michael",State University of New York at Buffalo,1366,1,1864,1,2610,1,0
3766,"Dambrin, Claire",ESCP Europe,1366,1,1864,1,2610,1,0
4488,"Dao, Mai",University of Toledo,1366,1,1233,2,1770,2,0
764,"Das, Somnath",University of Illinois at Chicago,1366,1,1233,2,454,8,0
697,"Datar, Srikant M.",Harvard University,1366,1,1233,2,212,12,0
5357,"Davenport, Stephan A.",University of Tennessee at Chattanooga,1366,1,1864,1,2610,1,0
5300,"Davern, Michael J.",University of Melbourne,1366,1,1864,1,2610,1,0
5800,"Davidson, Lewis F.",Not Found,1366,1,1864,1,2610,1,0
2744,"Davila, Antonio","IESE Business School, University of Navarra",1366,1,85,11,178,13,0
2885,"Davis, Jon S.",University of Illinois at Urbana-Champaign,1366,1,1864,1,304,10,0
6874,"de Cesare, Sergio",Brunel University,1366,1,1864,1,2610,1,0
6176,"De Haes, Steven",University of Antwerp,1366,1,1864,1,2610,1,0
4852,"de Jager, Phillip",University of Cape Town,1366,1,1864,1,2610,1,0
6119,"de Jong, Abe",Erasmus University Rotterdam,1366,1,1864,1,2610,1,0
3339,"de la Rosa, Leonidas E.",Aarhus University,1366,1,1864,1,2610,1,0
6248,"DeAngelis, Matthew D.",Georgia State University,1366,1,1864,1,2610,1,0
685,"DeBruine, Marinus",Grand Valley State University,1366,1,1864,1,1770,2,0
6189,"Dedoulis, Emmanouil",Athens University of Economics and Business,1366,1,1864,1,2610,1,0
6270,"Deloof, Marc",University of Antwerp,1366,1,1864,1,2610,1,0
828,"Demers, Elizabeth D.",University of Virginia,1366,1,915,3,804,5,0
6954,"Demirkan, Sebahattin",University of Maryland,1366,1,1864,1,2610,1,0
5117,"Denford, James S.",Royal Military College of Canada,1366,1,1864,1,2610,1,0
5619,"Deng, Xuefei (Nancy)",California State University Dominguez Hills,1366,1,1864,1,2610,1,0
1448,"Denis, Diane K.",University of Pittsburgh,1366,1,1864,1,1770,2,0
6947,"Dennis, Sean A.",University of Kentucky,1366,1,1864,1,2610,1,0
3446,"Desai, Vikram",Nova Southeastern University,1366,1,1864,1,2610,1,0
3936,"Detzen, Dominic",Vrije (VU) University Amsterdam,1366,1,1864,1,2610,1,0
952,"Deumes, Rogier",Maastricht University,1366,1,1233,2,1770,2,0
6235,"Devos, Erik",University of Texas at El Paso,1366,1,1864,1,2610,1,0
370,"Dey, Aiyesha",University of Minnesota,1366,1,646,4,1019,4,0
6275,"Dhole, Sandip",University of Melbourne,1366,1,1864,1,2610,1,0
3428,"Diaz, Michelle Chandler",Texas A&M University,1366,1,1233,2,1770,2,0
3340,"Dibben, Mark",University of Tasmania,1366,1,1864,1,2610,1,0
1009,"Dichev, Ilia D.",Emory University,1366,1,646,4,454,8,0
1037,"Dickhaut, John W.",Deceased,1366,1,646,4,561,7,0
5051,"Dickins, Denise",East Carolina University,1366,1,1864,1,2610,1,0
4420,"Dierynck, Bart",Tilburg University,1366,1,1864,1,2610,1,0
3803,"Dimitrov, Valentin","Rutgers, The State University of New Jersey",1366,1,1864,1,2610,1,0
6917,"Ding, Rong",University of Warwick,1366,1,1864,1,2610,1,0
3804,"Ding, Shujun",Ottawa University,1366,1,1864,1,2610,1,0
1453,"Ditillo, Angelo",Bocconi University,1366,1,915,3,1331,3,0
4655,"Donelan, Joseph G.",University of West Florida,1366,1,1864,1,2610,1,0
6612,"Dong, Bei",University of South Florida,1366,1,1864,1,2610,1,0
5493,"Dong, Minyue",University of Lausanne,1366,1,1864,1,2610,1,0
5789,"Dong, Xiaobo",University of Houston - Victoria,1366,1,1864,1,2610,1,0
3797,"Donle, Michaela",Not Found,1366,1,1864,1,2610,1,0
3068,"Donoso, Rafael",Deceased,1366,1,1864,1,2610,1,0
